"","state","statefp","county","countyfp","year","month","trap_type","num_collection_events","num_sites","num_trap_nights","num_aegypti_collected","num_albopictus_collected","num_collections_aegypti","num_collections_albopictus","GEOID"
"4647","Florida","12","Miami-Dade","086",2018,12,"CO2",140,35,140,90,44,23,6,"12086"
"4648","Florida","12","Osceola","097",2012,7,"CO2",41,21,42,100,74,9,20,"12097"
"4649","Florida","12","Osceola","097",2012,8,"CO2",69,22,69,29,116,9,25,"12097"
"4650","Florida","12","Osceola","097",2012,9,"CO2",82,21,82,34,120,13,20,"12097"
"4651","Florida","12","Osceola","097",2012,10,"CO2",105,21,105,24,113,9,29,"12097"
"4652","Florida","12","Osceola","097",2012,11,"CO2",21,21,21,0,18,0,7,"12097"
"4653","Florida","12","Osceola","097",2012,12,"CO2",1,1,1,0,0,0,0,"12097"
"4654","Florida","12","Osceola","097",2013,8,"CO2",1,1,1,0,1,0,1,"12097"
"4655","Florida","12","Osceola","097",2013,9,"CO2",99,21,102,14,81,7,21,"12097"
"4656","Florida","12","Osceola","097",2013,10,"CO2",80,20,80,6,87,4,21,"12097"
"4657","Florida","12","Osceola","097",2014,3,"CO2",36,20,36,5,8,2,4,"12097"
"4658","Florida","12","Osceola","097",2014,4,"CO2",80,20,80,17,39,8,18,"12097"
"4659","Florida","12","Osceola","097",2014,5,"CO2",80,20,80,19,42,8,20,"12097"
"4660","Florida","12","Osceola","097",2014,6,"CO2",104,21,104,99,110,20,36,"12097"
"4661","Florida","12","Osceola","097",2014,7,"CO2",86,22,94,117,206,16,40,"12097"
"4662","Florida","12","Osceola","097",2014,8,"CO2",85,22,85,56,97,16,33,"12097"
"4663","Florida","12","Osceola","097",2014,9,"CO2",105,21,105,57,99,17,32,"12097"
"4664","Florida","12","Osceola","097",2014,10,"CO2",90,24,91,42,118,12,35,"12097"
"4665","Florida","12","Osceola","097",2014,11,"CO2",32,23,32,2,46,2,9,"12097"
"4666","Florida","12","Osceola","097",2014,12,"CO2",21,21,21,1,10,1,4,"12097"
"4667","Florida","12","Osceola","097",2015,1,"CO2",17,17,17,3,10,1,4,"12097"
"4668","Florida","12","Osceola","097",2015,3,"CO2",43,22,43,3,30,3,6,"12097"
"4669","Florida","12","Osceola","097",2015,4,"CO2",66,22,66,14,97,7,14,"12097"
"4670","Florida","12","Osceola","097",2015,5,"CO2",69,23,69,7,62,5,16,"12097"
"4671","Florida","12","Osceola","097",2015,6,"CO2",92,24,92,29,257,9,45,"12097"
"4672","Florida","12","Osceola","097",2015,7,"CO2",92,23,92,48,226,10,39,"12097"
"4673","Florida","12","Osceola","097",2015,8,"CO2",116,24,117,92,465,16,52,"12097"
"4674","Florida","12","Osceola","097",2015,9,"CO2",92,24,93,31,164,9,30,"12097"
"4675","Florida","12","Osceola","097",2015,10,"CO2",91,23,93,36,73,10,26,"12097"
"4676","Florida","12","Osceola","097",2015,11,"CO2",68,23,68,16,27,8,14,"12097"
"4677","Florida","12","Osceola","097",2015,12,"CO2",22,22,22,2,6,1,4,"12097"
"4678","Florida","12","Osceola","097",2016,2,"BGS",4,4,4,0,1,0,1,"12097"
"4679","Florida","12","Osceola","097",2016,2,"CO2",97,24,98,5,30,3,13,"12097"
"4680","Florida","12","Osceola","097",2016,3,"BGS",12,12,12,0,3,0,2,"12097"
"4681","Florida","12","Osceola","097",2016,3,"CO2",86,27,88,2,14,2,9,"12097"
"4682","Florida","12","Osceola","097",2016,4,"BGS",15,9,15,10,4,2,3,"12097"
"4683","Florida","12","Osceola","097",2016,4,"CO2",72,24,73,8,40,5,18,"12097"
"4684","Florida","12","Osceola","097",2016,5,"BGS",26,8,26,6,67,2,13,"12097"
"4685","Florida","12","Osceola","097",2016,5,"CO2",73,23,73,7,38,5,21,"12097"
"4686","Florida","12","Osceola","097",2016,6,"BGS",42,19,43,23,110,6,25,"12097"
"4687","Florida","12","Osceola","097",2016,6,"CO2",36,12,36,6,51,4,11,"12097"
"4688","Florida","12","Osceola","097",2016,7,"BGS",89,42,89,97,212,21,48,"12097"
"4689","Florida","12","Osceola","097",2016,7,"CO2",18,11,18,7,27,3,6,"12097"
"4690","Florida","12","Osceola","097",2016,8,"BGS",115,37,116,88,311,28,60,"12097"
"4691","Florida","12","Osceola","097",2016,8,"CO2",15,9,15,0,1,0,1,"12097"
"4692","Florida","12","Osceola","097",2016,9,"BGS",94,36,94,95,127,14,29,"12097"
"4693","Florida","12","Osceola","097",2016,9,"CO2",17,12,18,0,3,0,2,"12097"
"4694","Florida","12","Osceola","097",2016,10,"BGS",118,32,118,25,90,11,25,"12097"
"4695","Florida","12","Osceola","097",2016,10,"CO2",8,5,8,1,0,1,0,"12097"
"4696","Florida","12","Osceola","097",2016,11,"BGS",100,35,103,22,37,6,12,"12097"
"4697","Florida","12","Osceola","097",2016,12,"BGS",55,37,55,15,39,4,6,"12097"
"4698","Florida","12","Osceola","097",2017,1,"BGS",62,34,62,13,46,5,15,"12097"
"4699","Florida","12","Osceola","097",2017,2,"BGS",73,33,73,23,53,5,15,"12097"
"4700","Florida","12","Osceola","097",2017,3,"BGS",67,39,67,33,39,5,8,"12097"
"4701","Florida","12","Osceola","097",2017,4,"BGS",71,35,71,40,16,11,9,"12097"
"4702","Florida","12","Osceola","097",2017,5,"BGS",66,35,66,38,56,10,17,"12097"
"4703","Florida","12","Osceola","097",2017,5,"CO2",2,2,2,11,0,1,0,"12097"
"4704","Florida","12","Osceola","097",2017,6,"BGS",118,38,118,297,361,37,59,"12097"
"4705","Florida","12","Osceola","097",2017,6,"CO2",11,10,11,1,8,1,3,"12097"
"4706","Florida","12","Osceola","097",2017,7,"BGS",130,36,133,261,451,36,67,"12097"
"4707","Florida","12","Osceola","097",2017,7,"CO2",4,4,4,0,6,0,1,"12097"
"4708","Florida","12","Osceola","097",2017,8,"BGS",124,39,126,200,399,26,55,"12097"
"4709","Florida","12","Osceola","097",2017,8,"CO2",4,2,4,0,23,0,3,"12097"
"4710","Florida","12","Osceola","097",2017,9,"BGS",93,35,93,70,131,17,19,"12097"
"4711","Florida","12","Osceola","097",2017,10,"BGS",158,36,159,36,140,17,26,"12097"
"4712","Florida","12","Osceola","097",2017,10,"CO2",2,2,2,0,3,0,1,"12097"
"4713","Florida","12","Osceola","097",2017,11,"BGS",97,37,97,24,98,6,15,"12097"
"4714","Florida","12","Osceola","097",2017,12,"BGS",63,37,63,3,39,2,8,"12097"
"4715","Florida","12","Osceola","097",2018,1,"BGS",9,9,9,0,0,0,0,"12097"
"4716","Florida","12","Osceola","097",2018,1,"CO2",6,6,6,0,0,0,0,"12097"
"4717","Florida","12","Osceola","097",2018,2,"BGS",70,37,70,5,18,3,6,"12097"
"4718","Florida","12","Osceola","097",2018,2,"CO2",3,3,3,0,0,0,0,"12097"
"4719","Florida","12","Osceola","097",2018,3,"BGS",62,41,62,1,3,1,1,"12097"
"4720","Florida","12","Osceola","097",2018,3,"CO2",9,9,9,0,0,0,0,"12097"
"4721","Florida","12","Osceola","097",2018,4,"BGS",52,36,52,4,11,1,2,"12097"
"4722","Florida","12","Osceola","097",2018,4,"CO2",7,7,7,0,2,0,1,"12097"
"4723","Florida","12","Osceola","097",2018,5,"BGS",86,36,86,47,131,10,16,"12097"
"4724","Florida","12","Osceola","097",2018,5,"CO2",9,8,9,0,16,0,1,"12097"
"4725","Florida","12","Osceola","097",2018,6,"BGS",62,37,62,81,214,11,23,"12097"
"4726","Florida","12","Osceola","097",2018,7,"BGS",92,46,92,65,215,15,29,"12097"
"4727","Florida","12","Osceola","097",2018,8,"BGS",85,38,85,53,311,11,26,"12097"
"4728","Florida","12","Osceola","097",2018,9,"BGS",73,37,73,30,172,6,23,"12097"
"4729","Florida","12","Osceola","097",2018,9,"CO2",3,2,3,0,0,0,0,"12097"
"4730","Florida","12","Osceola","097",2018,10,"BGS",93,41,93,31,189,11,24,"12097"
"4731","Florida","12","Osceola","097",2018,11,"BGS",63,43,63,8,99,3,13,"12097"
"4732","Florida","12","Osceola","097",2018,12,"BGS",36,36,36,1,53,1,5,"12097"
"4733","Florida","12","Madison","079",2015,4,"CO2",5,5,10,0,1,0,1,"12079"
"4734","Florida","12","Madison","079",2015,5,"CO2",10,5,20,0,25,0,4,"12079"
"4735","Florida","12","Madison","079",2015,6,"CO2",9,5,18,0,5,0,3,"12079"
"4736","Florida","12","Madison","079",2015,7,"CO2",5,5,10,0,2,0,1,"12079"
"4737","Florida","12","Madison","079",2016,4,"CO2",7,5,14,0,0,0,0,"12079"
"4738","Florida","12","Madison","079",2016,9,"CO2",8,4,16,0,0,0,0,"12079"
"4739","Florida","12","Madison","079",2016,10,"CO2",4,4,8,0,9,0,2,"12079"
"4740","Florida","12","Madison","079",2017,5,"CO2",1,1,2,0,0,0,0,"12079"
"4741","Florida","12","Okaloosa","091",2017,7,"CO2",12,12,12,0,35,0,9,"12091"
"4742","Florida","12","Liberty","077",2017,8,"CO2",6,6,6,0,0,0,0,"12077"
"4743","Florida","12","Madison","079",2017,8,"CO2",2,2,4,0,16,0,1,"12079"
"4744","Florida","12","Okaloosa","091",2017,8,"CO2",48,12,48,0,81,0,23,"12091"
"4745","Florida","12","Santa Rosa","113",2017,8,"CO2",48,12,48,0,16,0,6,"12113"
"4746","Florida","12","Madison","079",2017,9,"CO2",3,3,6,0,4,0,2,"12079"
"4747","Florida","12","Okaloosa","091",2017,9,"CO2",48,12,48,0,76,0,23,"12091"
"4748","Florida","12","Santa Rosa","113",2017,9,"CO2",36,12,36,0,17,0,5,"12113"
"4749","Florida","12","Okaloosa","091",2017,10,"CO2",12,12,12,0,13,0,4,"12091"
"4750","Florida","12","Santa Rosa","113",2017,10,"CO2",60,12,60,0,18,0,8,"12113"
"4751","Florida","12","Okaloosa","091",2017,11,"CO2",48,12,48,0,19,0,10,"12091"
"4752","Florida","12","Santa Rosa","113",2017,11,"CO2",36,12,36,0,4,0,4,"12113"
"4753","Florida","12","Calhoun","013",2017,12,"CO2",11,11,11,0,0,0,0,"12013"
"4754","Florida","12","Gadsden","039",2017,12,"CO2",12,12,12,0,1,0,1,"12039"
"4755","Florida","12","Holmes","059",2017,12,"CO2",36,12,36,0,15,0,7,"12059"
"4756","Florida","12","Jefferson","065",2017,12,"CO2",12,12,12,0,2,0,1,"12065"
"4757","Florida","12","Liberty","077",2017,12,"CO2",24,12,24,0,0,0,0,"12077"
"4758","Florida","12","Okaloosa","091",2017,12,"CO2",36,12,36,0,2,0,1,"12091"
"4759","Florida","12","Santa Rosa","113",2017,12,"CO2",36,12,36,0,9,0,2,"12113"
"4760","Florida","12","Wakulla","129",2017,12,"CO2",12,12,12,0,0,0,0,"12129"
"4761","Florida","12","Washington","133",2017,12,"CO2",24,12,24,0,1,0,1,"12133"
"4762","Florida","12","Liberty","077",2018,1,"CO2",63,12,63,0,1,0,1,"12077"
"4763","Florida","12","Calhoun","013",2018,2,"CO2",86,17,86,0,3,0,3,"12013"
"4764","Florida","12","Holmes","059",2018,2,"CO2",135,13,135,0,1,0,1,"12059"
"4765","Florida","12","Okaloosa","091",2018,2,"CO2",137,13,137,0,4,0,2,"12091"
"4766","Florida","12","Taylor","123",2018,2,"CO2",205,13,205,0,4,0,3,"12123"
"4767","Florida","12","Wakulla","129",2018,2,"CO2",142,15,142,0,4,0,1,"12129"
"4768","Florida","12","Calhoun","013",2018,3,"CO2",227,17,227,0,2,0,1,"12013"
"4769","Florida","12","Gadsden","039",2018,3,"CO2",173,15,173,0,3,0,3,"12039"
"4770","Florida","12","Holmes","059",2018,3,"CO2",235,13,235,0,10,0,6,"12059"
"4771","Florida","12","Jefferson","065",2018,3,"CO2",246,25,246,0,6,0,3,"12065"
"4772","Florida","12","Liberty","077",2018,3,"CO2",260,12,260,0,9,0,5,"12077"
"4773","Florida","12","Madison","079",2018,3,"CO2",210,15,210,0,5,0,3,"12079"
"4774","Florida","12","Okaloosa","091",2018,3,"CO2",210,13,210,0,83,0,6,"12091"
"4775","Florida","12","Santa Rosa","113",2018,3,"CO2",175,12,175,0,20,0,3,"12113"
"4776","Florida","12","Taylor","123",2018,3,"CO2",268,13,268,0,5,0,2,"12123"
"4777","Florida","12","Wakulla","129",2018,3,"CO2",206,15,206,0,10,0,5,"12129"
"4778","Florida","12","Washington","133",2018,3,"CO2",320,15,320,0,12,0,10,"12133"
"4779","Florida","12","Calhoun","013",2018,4,"CO2",246,17,246,0,16,0,11,"12013"
"4780","Florida","12","Gadsden","039",2018,4,"CO2",296,15,296,0,50,0,21,"12039"
"4781","Florida","12","Holmes","059",2018,4,"CO2",236,13,236,0,64,0,14,"12059"
"4782","Florida","12","Jackson","063",2018,4,"CO2",232,15,232,0,23,0,13,"12063"
"4783","Florida","12","Jefferson","065",2018,4,"CO2",288,25,288,0,30,0,18,"12065"
"4784","Florida","12","Liberty","077",2018,4,"CO2",298,12,298,0,19,0,10,"12077"
"4785","Florida","12","Madison","079",2018,4,"CO2",240,15,240,0,38,0,11,"12079"
"4786","Florida","12","Okaloosa","091",2018,4,"CO2",260,13,260,0,151,0,14,"12091"
"4787","Florida","12","Santa Rosa","113",2018,4,"CO2",191,12,191,0,48,0,7,"12113"
"4788","Florida","12","Taylor","123",2018,4,"CO2",318,13,318,0,16,0,8,"12123"
"4789","Florida","12","Wakulla","129",2018,4,"CO2",344,15,344,0,84,0,19,"12129"
"4790","Florida","12","Washington","133",2018,4,"CO2",271,15,271,0,74,0,21,"12133"
"4791","Florida","12","Calhoun","013",2018,5,"CO2",187,17,187,0,19,0,10,"12013"
"4792","Florida","12","Gadsden","039",2018,5,"CO2",290,15,290,0,36,0,15,"12039"
"4793","Florida","12","Holmes","059",2018,5,"CO2",337,13,337,0,107,0,25,"12059"
"4794","Florida","12","Jackson","063",2018,5,"CO2",282,15,282,0,85,0,17,"12063"
"4795","Florida","12","Jefferson","065",2018,5,"CO2",319,25,319,0,55,0,23,"12065"
"4796","Florida","12","Liberty","077",2018,5,"CO2",351,12,351,0,185,0,24,"12077"
"4797","Florida","12","Madison","079",2018,5,"CO2",331,15,331,0,82,0,15,"12079"
"4798","Florida","12","Okaloosa","091",2018,5,"CO2",332,13,332,0,256,0,32,"12091"
"4799","Florida","12","Santa Rosa","113",2018,5,"CO2",259,12,259,0,178,0,17,"12113"
"4800","Florida","12","Taylor","123",2018,5,"CO2",361,13,361,0,61,0,17,"12123"
"4801","Florida","12","Wakulla","129",2018,5,"CO2",373,15,373,0,298,0,36,"12129"
"4802","Florida","12","Washington","133",2018,5,"CO2",246,15,246,0,141,0,17,"12133"
"4803","Florida","12","Calhoun","013",2018,6,"CO2",448,17,448,0,309,0,37,"12013"
"4804","Florida","12","Gadsden","039",2018,6,"CO2",252,15,252,0,72,0,15,"12039"
"4805","Florida","12","Holmes","059",2018,6,"CO2",385,13,385,0,328,0,37,"12059"
"4806","Florida","12","Jackson","063",2018,6,"CO2",299,15,299,0,99,0,20,"12063"
"4807","Florida","12","Jefferson","065",2018,6,"CO2",480,25,480,0,269,0,35,"12065"
"4808","Florida","12","Liberty","077",2018,6,"CO2",294,12,294,0,87,0,22,"12077"
"4809","Florida","12","Madison","079",2018,6,"CO2",298,15,298,0,384,0,15,"12079"
"4810","Florida","12","Okaloosa","091",2018,6,"CO2",258,13,258,0,391,0,31,"12091"
"4811","Florida","12","Santa Rosa","113",2018,6,"CO2",269,12,269,0,996,0,22,"12113"
"4812","Florida","12","Taylor","123",2018,6,"CO2",487,13,487,0,241,0,34,"12123"
"4813","Florida","12","Wakulla","129",2018,6,"CO2",381,15,381,0,558,0,38,"12129"
"4814","Florida","12","Washington","133",2018,6,"CO2",443,15,443,0,287,0,44,"12133"
"4815","Florida","12","Calhoun","013",2018,7,"CO2",282,17,282,0,150,0,21,"12013"
"4816","Florida","12","Gadsden","039",2018,7,"CO2",158,15,158,0,80,0,22,"12039"
"4817","Florida","12","Holmes","059",2018,7,"CO2",383,13,383,0,501,0,42,"12059"
"4818","Florida","12","Jackson","063",2018,7,"CO2",218,15,218,0,37,0,15,"12063"
"4819","Florida","12","Jefferson","065",2018,7,"CO2",359,25,359,0,274,0,33,"12065"
"4820","Florida","12","Liberty","077",2018,7,"CO2",377,12,377,0,393,0,40,"12077"
"4821","Florida","12","Madison","079",2018,7,"CO2",348,15,348,0,1075,0,25,"12079"
"4822","Florida","12","Okaloosa","091",2018,7,"CO2",272,13,272,0,471,0,32,"12091"
"4823","Florida","12","Santa Rosa","113",2018,7,"CO2",325,12,325,0,234,0,24,"12113"
"4824","Florida","12","Taylor","123",2018,7,"CO2",354,13,354,0,510,0,30,"12123"
"4825","Florida","12","Wakulla","129",2018,7,"CO2",418,15,418,0,672,0,50,"12129"
"4826","Florida","12","Washington","133",2018,7,"CO2",254,15,254,0,153,0,30,"12133"
"4827","Florida","12","Calhoun","013",2018,8,"CO2",360,17,360,0,238,0,26,"12013"
"4828","Florida","12","Gadsden","039",2018,8,"CO2",347,15,347,0,152,0,31,"12039"
"4829","Florida","12","Holmes","059",2018,8,"CO2",291,13,291,0,364,0,43,"12059"
"4830","Florida","12","Jackson","063",2018,8,"CO2",326,15,326,0,115,0,32,"12063"
"4831","Florida","12","Jefferson","065",2018,8,"CO2",375,25,375,0,354,0,34,"12065"
"4832","Florida","12","Liberty","077",2018,8,"CO2",347,12,347,0,564,0,27,"12077"
"4833","Florida","12","Madison","079",2018,8,"CO2",296,15,296,0,2290,0,23,"12079"
"4834","Florida","12","Okaloosa","091",2018,8,"CO2",254,13,254,0,236,0,30,"12091"
"4835","Florida","12","Santa Rosa","113",2018,8,"CO2",227,12,227,0,226,0,20,"12113"
"4836","Florida","12","Taylor","123",2018,8,"CO2",420,13,420,0,751,0,26,"12123"
"4837","Florida","12","Wakulla","129",2018,8,"CO2",319,15,319,0,303,0,30,"12129"
"4838","Florida","12","Washington","133",2018,8,"CO2",320,15,320,0,256,0,41,"12133"
"4839","Florida","12","Calhoun","013",2018,9,"CO2",234,17,234,0,79,0,15,"12013"
"4840","Florida","12","Gadsden","039",2018,9,"CO2",229,15,229,0,138,0,22,"12039"
"4841","Florida","12","Holmes","059",2018,9,"CO2",273,13,273,0,321,0,34,"12059"
"4842","Florida","12","Jackson","063",2018,9,"CO2",304,15,304,0,195,0,22,"12063"
"4843","Florida","12","Jefferson","065",2018,9,"CO2",333,25,333,0,370,0,29,"12065"
"4844","Florida","12","Liberty","077",2018,9,"CO2",310,12,310,0,358,0,28,"12077"
"4845","Florida","12","Madison","079",2018,9,"CO2",247,15,247,0,2992,0,13,"12079"
"4846","Florida","12","Okaloosa","091",2018,9,"CO2",283,13,283,0,125,0,26,"12091"
"4847","Florida","12","Santa Rosa","113",2018,9,"CO2",202,12,202,0,205,0,12,"12113"
"4848","Florida","12","Taylor","123",2018,9,"CO2",304,13,304,0,310,0,18,"12123"
"4849","Florida","12","Wakulla","129",2018,9,"CO2",358,15,358,0,249,0,35,"12129"
"4850","Florida","12","Washington","133",2018,9,"CO2",270,15,270,0,148,0,23,"12133"
"4851","Florida","12","Calhoun","013",2018,10,"CO2",148,17,148,0,13,0,7,"12013"
"4852","Florida","12","Gadsden","039",2018,10,"CO2",80,15,80,0,24,0,7,"12039"
"4853","Florida","12","Holmes","059",2018,10,"CO2",264,13,264,0,160,0,21,"12059"
"4854","Florida","12","Jackson","063",2018,10,"CO2",228,15,228,0,92,0,15,"12063"
"4855","Florida","12","Jefferson","065",2018,10,"CO2",169,25,169,0,133,0,14,"12065"
"4856","Florida","12","Liberty","077",2018,10,"CO2",257,12,257,0,111,0,19,"12077"
"4857","Florida","12","Madison","079",2018,10,"CO2",232,15,232,0,488,0,16,"12079"
"4858","Florida","12","Okaloosa","091",2018,10,"CO2",385,13,385,0,373,0,46,"12091"
"4859","Florida","12","Santa Rosa","113",2018,10,"CO2",280,12,280,0,177,0,17,"12113"
"4860","Florida","12","Taylor","123",2018,10,"CO2",170,13,170,0,103,0,13,"12123"
"4861","Florida","12","Wakulla","129",2018,10,"CO2",226,15,226,0,244,0,19,"12129"
"4862","Florida","12","Washington","133",2018,10,"CO2",125,15,125,0,60,0,7,"12133"
"4863","Florida","12","Calhoun","013",2018,11,"CO2",173,17,173,0,21,0,8,"12013"
"4864","Florida","12","Gadsden","039",2018,11,"CO2",123,15,123,0,106,0,6,"12039"
"4865","Florida","12","Holmes","059",2018,11,"CO2",154,13,154,0,43,0,6,"12059"
"4866","Florida","12","Jackson","063",2018,11,"CO2",151,15,151,0,2,0,1,"12063"
"4867","Florida","12","Jefferson","065",2018,11,"CO2",249,25,249,0,125,0,17,"12065"
"4868","Florida","12","Liberty","077",2018,11,"CO2",236,12,236,0,42,0,10,"12077"
"4869","Florida","12","Madison","079",2018,11,"CO2",225,15,225,0,174,0,13,"12079"
"4870","Florida","12","Okaloosa","091",2018,11,"CO2",178,13,178,0,204,0,11,"12091"
"4871","Florida","12","Santa Rosa","113",2018,11,"CO2",119,12,119,0,47,0,5,"12113"
"4872","Florida","12","Taylor","123",2018,11,"CO2",198,13,198,0,44,0,6,"12123"
"4873","Florida","12","Wakulla","129",2018,11,"CO2",248,15,248,0,161,0,17,"12129"
"4874","Florida","12","Washington","133",2018,11,"CO2",181,15,181,0,26,0,7,"12133"
"4875","Florida","12","Calhoun","013",2018,12,"CO2",100,17,100,0,1,0,1,"12013"
"4876","Florida","12","Holmes","059",2018,12,"CO2",33,13,33,0,2,0,2,"12059"
"4877","Florida","12","Liberty","077",2018,12,"CO2",113,12,113,0,8,0,5,"12077"
"4878","Florida","12","Madison","079",2018,12,"CO2",108,15,108,0,1,0,1,"12079"
"4879","Florida","12","Okaloosa","091",2018,12,"CO2",112,13,112,0,7,0,6,"12091"
"4880","Florida","12","Santa Rosa","113",2018,12,"CO2",98,12,98,0,1,0,1,"12113"
"4881","Florida","12","Wakulla","129",2018,12,"CO2",110,15,110,0,13,0,4,"12129"
"4882","Florida","12","Washington","133",2018,12,"CO2",82,15,82,0,6,0,3,"12133"
"4883","Florida","12","Pasco","101",2013,6,"CO2",1,1,1,0,1,0,1,"12101"
"4884","Florida","12","Pasco","101",2013,7,"CO2",1,1,1,0,1,0,1,"12101"
"4885","Florida","12","Pasco","101",2013,8,"CO2",1,1,1,0,1,0,1,"12101"
"4886","Florida","12","Pasco","101",2013,9,"CO2",2,1,2,0,3,0,2,"12101"
"4887","Florida","12","Pasco","101",2014,4,"CO2",1,1,1,0,2,0,1,"12101"
"4888","Florida","12","Pasco","101",2014,5,"CO2",1,1,1,0,1,0,1,"12101"
"4889","Florida","12","Pasco","101",2014,7,"CO2",4,1,4,0,7,0,4,"12101"
"4890","Florida","12","Pasco","101",2014,8,"CO2",1,1,1,0,1,0,1,"12101"
"4891","Florida","12","Pasco","101",2014,9,"CO2",3,1,3,0,6,0,3,"12101"
"4892","Florida","12","Pasco","101",2014,10,"CO2",2,1,2,0,3,0,2,"12101"
"4893","Florida","12","Pasco","101",2015,4,"CO2",1,1,1,0,2,0,1,"12101"
"4894","Florida","12","Pasco","101",2015,5,"CO2",2,1,2,0,5,0,2,"12101"
"4895","Florida","12","Pasco","101",2015,6,"CO2",9,4,9,15,19,5,6,"12101"
"4896","Florida","12","Pasco","101",2015,7,"CO2",5,3,5,12,9,3,5,"12101"
"4897","Florida","12","Pasco","101",2015,8,"CO2",12,6,12,62,17,4,8,"12101"
"4898","Florida","12","Pasco","101",2015,9,"CO2",9,6,9,106,36,5,8,"12101"
"4899","Florida","12","Pasco","101",2015,10,"CO2",6,3,6,65,6,4,3,"12101"
"4900","Florida","12","Pasco","101",2015,11,"CO2",2,1,2,24,0,2,0,"12101"
"4901","Florida","12","Pasco","101",2016,2,"CO2",4,2,5,6,0,4,0,"12101"
"4902","Florida","12","Pasco","101",2016,3,"CO2",6,3,11,50,5,6,3,"12101"
"4903","Florida","12","Pasco","101",2016,4,"CO2",11,4,13,139,10,10,6,"12101"
"4904","Florida","12","Pasco","101",2016,5,"CO2",21,7,21,209,53,17,16,"12101"
"4905","Florida","12","Pasco","101",2016,6,"CO2",9,4,11,139,28,6,6,"12101"
"4906","Florida","12","Pasco","101",2016,7,"CO2",26,8,32,875,281,16,21,"12101"
"4907","Florida","12","Pasco","101",2016,8,"CO2",23,8,30,1124,217,21,19,"12101"
"4908","Florida","12","Pasco","101",2016,9,"CO2",22,8,24,372,53,17,16,"12101"
"4909","Florida","12","Pasco","101",2016,10,"CO2",17,6,17,199,15,17,10,"12101"
"4910","Florida","12","Pasco","101",2016,11,"CO2",4,4,4,6,2,3,2,"12101"
"4911","Florida","12","Pasco","101",2016,12,"CO2",3,3,3,3,1,2,1,"12101"
"4912","Florida","12","Pasco","101",2017,1,"CO2",6,4,6,22,2,4,2,"12101"
"4913","Florida","12","Pasco","101",2017,2,"CO2",9,6,9,9,11,5,5,"12101"
"4914","Florida","12","Pasco","101",2017,3,"CO2",8,6,8,12,4,5,4,"12101"
"4915","Florida","12","Pasco","101",2017,4,"CO2",8,5,8,8,6,4,4,"12101"
"4916","Florida","12","Pasco","101",2017,5,"CO2",11,8,11,46,34,7,5,"12101"
"4917","Florida","12","Pasco","101",2017,6,"CO2",34,19,34,341,231,19,24,"12101"
"4918","Florida","12","Pasco","101",2017,7,"CO2",29,15,29,247,293,9,24,"12101"
"4919","Florida","12","Pasco","101",2017,8,"CO2",22,10,22,1,113,1,22,"12101"
"4920","Florida","12","Pasco","101",2017,9,"CO2",7,6,7,1,48,1,7,"12101"
"4921","Florida","12","Pasco","101",2017,10,"CO2",6,5,6,0,17,0,6,"12101"
"4922","Florida","12","Pasco","101",2017,11,"CO2",6,5,6,4,6,3,4,"12101"
"4923","Florida","12","Pasco","101",2017,12,"CO2",3,2,3,2,2,1,2,"12101"
"4924","Florida","12","Pasco","101",2018,1,"CO2",29,9,29,0,0,0,0,"12101"
"4925","Florida","12","Pasco","101",2018,2,"CO2",43,11,43,10,14,2,8,"12101"
"4926","Florida","12","Pasco","101",2018,3,"CO2",38,11,38,2,1,2,1,"12101"
"4927","Florida","12","Pasco","101",2018,4,"CO2",21,11,21,0,4,0,1,"12101"
"4928","Florida","12","Pasco","101",2018,5,"CO2",57,12,57,7,67,4,10,"12101"
"4929","Florida","12","Pasco","101",2018,6,"CO2",41,12,41,5,164,3,14,"12101"
"4930","Florida","12","Pasco","101",2018,6,"BGS",15,15,15,127,0,15,0,"12101"
"4931","Florida","12","Pasco","101",2018,7,"CO2",46,12,46,16,137,6,13,"12101"
"4932","Florida","12","Pasco","101",2018,7,"BGS",60,15,60,533,10,60,5,"12101"
"4933","Florida","12","Pasco","101",2018,8,"CO2",43,12,43,11,66,3,14,"12101"
"4934","Florida","12","Pasco","101",2018,8,"BGS",75,15,75,459,11,66,7,"12101"
"4935","Florida","12","Pasco","101",2018,9,"CO2",48,12,48,4,52,3,11,"12101"
"4936","Florida","12","Pasco","101",2018,10,"CO2",60,12,60,2,30,2,12,"12101"
"4937","Florida","12","Pasco","101",2018,11,"CO2",47,12,47,7,5,4,3,"12101"
"4938","Florida","12","Pasco","101",2018,12,"CO2",36,15,36,6,3,3,2,"12101"
"4939","Florida","12","Pinellas","103",2017,2,"BGS",30,10,105,687,55,28,7,"12103"
"4940","Florida","12","Pinellas","103",2017,3,"BGS",40,10,138,984,19,37,4,"12103"
"4941","Florida","12","Pinellas","103",2017,4,"BGS",40,10,130,1880,2,38,2,"12103"
"4942","Florida","12","Pinellas","103",2017,5,"BGS",50,10,180,3892,9,47,5,"12103"
"4943","Florida","12","Pinellas","103",2017,6,"BGS",40,10,130,24676,36,39,8,"12103"
"4944","Florida","12","Pinellas","103",2017,7,"BGS",40,10,150,12489,1,40,1,"12103"
"4945","Florida","12","Pinellas","103",2017,8,"BGS",48,14,108,4428,3,44,2,"12103"
