"","state","county","GEOID","year","month","ppt","tmean"
"3068.11.7","New York","Nassau","36059",2018,8,137.5775,25.11867
"3068.11.8","New York","Nassau","36059",2018,9,182.3396,21.23958
"3068.11.9","New York","Nassau","36059",2018,10,113.8055,13.84814
"3068.11.10","New York","Nassau","36059",2018,11,190.7541,6.724028
"3068.11.11","New York","Nassau","36059",2018,12,153.4312,3.845236
"3112","New York","Rockland","36087",2007,1,79.89656,1.088125
"3112.12","New York","Rockland","36087",2007,2,51.96531,-4.954062
"3112.13","New York","Rockland","36087",2007,3,131.9619,3.264375
"3112.14","New York","Rockland","36087",2007,4,262.6537,8.643594
"3112.15","New York","Rockland","36087",2007,5,37.51437,15.50375
"3112.16","New York","Rockland","36087",2007,6,90.70906,19.94062
"3112.17","New York","Rockland","36087",2007,7,111.9316,21.15406
"3112.18","New York","Rockland","36087",2007,8,116.1606,21.59703
"3112.19","New York","Rockland","36087",2007,9,34.32063,18.57672
"3112.20","New York","Rockland","36087",2007,10,157.3584,14.32578
"3112.21","New York","Rockland","36087",2007,11,82.73156,3.81875
"3112.22","New York","Rockland","36087",2007,12,156.625,-0.2135937
"3112.1","New York","Rockland","36087",2008,1,55.70219,-0.5457813
"3112.1.1","New York","Rockland","36087",2008,2,183.09,-0.08890624
"3112.1.2","New York","Rockland","36087",2008,3,130.6091,3.756094
"3112.1.3","New York","Rockland","36087",2008,4,71.98656,10.32281
"3112.1.4","New York","Rockland","36087",2008,5,105.5472,13.91063
"3112.1.5","New York","Rockland","36087",2008,6,107.025,21.64953
"3112.1.6","New York","Rockland","36087",2008,7,145.9406,24.19281
"3112.1.7","New York","Rockland","36087",2008,8,80.43281,21.21688
"3112.1.8","New York","Rockland","36087",2008,9,192.1206,18.81844
"3112.1.9","New York","Rockland","36087",2008,10,95.33031,11.085
"3112.1.10","New York","Rockland","36087",2008,11,74.14687,5.735469
"3112.1.11","New York","Rockland","36087",2008,12,171.8009,1.050625
"3112.2","New York","Rockland","36087",2009,1,69.59563,-4.732813
"3112.2.1","New York","Rockland","36087",2009,2,23.0725,0.1429687
"3112.2.2","New York","Rockland","36087",2009,3,52.20594,3.840937
"3112.2.3","New York","Rockland","36087",2009,4,85.7175,11.02141
"3112.2.4","New York","Rockland","36087",2009,5,101.6138,15.73047
"3112.2.5","New York","Rockland","36087",2009,6,199.9844,19.00203
"3112.2.6","New York","Rockland","36087",2009,7,162.6019,21.33828
"3112.2.7","New York","Rockland","36087",2009,8,146.4641,23.22484
"3112.2.8","New York","Rockland","36087",2009,9,46.57781,17.43609
"3112.2.9","New York","Rockland","36087",2009,10,138.8609,10.90641
"3112.2.10","New York","Rockland","36087",2009,11,35.68375,9.076094
"3112.2.11","New York","Rockland","36087",2009,12,181.3287,0.2585938
"3112.3","New York","Rockland","36087",2010,1,73.84719,-1.70625
"3112.3.1","New York","Rockland","36087",2010,2,142.3256,-0.9273437
"3112.3.2","New York","Rockland","36087",2010,3,255.8087,7.151562
"3112.3.3","New York","Rockland","36087",2010,4,69.09719,12.80969
"3112.3.4","New York","Rockland","36087",2010,5,70.37406,17.59797
"3112.3.5","New York","Rockland","36087",2010,6,58.39781,22.10781
"3112.3.6","New York","Rockland","36087",2010,7,85.61438,25.20016
"3112.3.7","New York","Rockland","36087",2010,8,153.1913,23.05063
"3112.3.8","New York","Rockland","36087",2010,9,65.9725,19.81328
"3112.3.9","New York","Rockland","36087",2010,10,143.2413,12.9725
"3112.3.10","New York","Rockland","36087",2010,11,57.55531,6.926562
"3112.3.11","New York","Rockland","36087",2010,12,114.2909,-1.165938
"3112.4","New York","Rockland","36087",2011,1,89.16437,-3.652813
"3112.4.1","New York","Rockland","36087",2011,2,94.79625,-0.7260938
"3112.4.2","New York","Rockland","36087",2011,3,221.3363,4.1425
"3112.4.3","New York","Rockland","36087",2011,4,190.6072,10.86984
"3112.4.4","New York","Rockland","36087",2011,5,133.1856,16.73969
"3112.4.5","New York","Rockland","36087",2011,6,142.7797,21.03797
"3112.4.6","New York","Rockland","36087",2011,7,91.6225,24.80656
"3112.4.7","New York","Rockland","36087",2011,8,438.115,22.52219
"3112.4.8","New York","Rockland","36087",2011,9,194.4234,19.73047
"3112.4.9","New York","Rockland","36087",2011,10,137.7334,12.8
"3112.4.10","New York","Rockland","36087",2011,11,95.67875,8.700313
"3112.4.11","New York","Rockland","36087",2011,12,123.9969,3.643906
"3112.5","New York","Rockland","36087",2012,1,65.04375,0.6507813
"3112.5.1","New York","Rockland","36087",2012,2,27.25594,2.943906
"3112.5.2","New York","Rockland","36087",2012,3,29.15875,9.069687
"3112.5.3","New York","Rockland","36087",2012,4,73.2375,10.98656
"3112.5.4","New York","Rockland","36087",2012,5,130.7147,17.64297
"3112.5.5","New York","Rockland","36087",2012,6,88.56375,20.46844
"3112.5.6","New York","Rockland","36087",2012,7,113.8172,24.84891
"3112.5.7","New York","Rockland","36087",2012,8,92.84687,23.36813
"3112.5.8","New York","Rockland","36087",2012,9,149.1209,18.88234
"3112.5.9","New York","Rockland","36087",2012,10,145.5297,13.18922
"3112.5.10","New York","Rockland","36087",2012,11,24.89031,4.975469
"3112.5.11","New York","Rockland","36087",2012,12,143.5247,3.277344
"3112.6","New York","Rockland","36087",2013,1,76.245,-0.4864062
"3112.6.1","New York","Rockland","36087",2013,2,90.00031,-0.8254687
"3112.6.2","New York","Rockland","36087",2013,3,81.93969,2.946719
"3112.6.3","New York","Rockland","36087",2013,4,48.41531,10.20734
"3112.6.4","New York","Rockland","36087",2013,5,173.9919,15.75906
"3112.6.5","New York","Rockland","36087",2013,6,197.735,21.18391
"3112.6.6","New York","Rockland","36087",2013,7,92.37656,25.13375
"3112.6.7","New York","Rockland","36087",2013,8,105.8244,21.43953
"3112.6.8","New York","Rockland","36087",2013,9,87.93594,17.65297
"3112.6.9","New York","Rockland","36087",2013,10,19.28844,13.56844
"3112.6.10","New York","Rockland","36087",2013,11,100.2428,5.77
"3112.6.11","New York","Rockland","36087",2013,12,105.3541,0.4664062
"3112.7","New York","Rockland","36087",2014,1,77.68719,-4.439688
"3112.7.1","New York","Rockland","36087",2014,2,127.6669,-2.818281
"3112.7.2","New York","Rockland","36087",2014,3,97.18188,0.1859375
"3112.7.3","New York","Rockland","36087",2014,4,85.76656,9.802344
"3112.7.4","New York","Rockland","36087",2014,5,150.87,16.23047
"3112.7.5","New York","Rockland","36087",2014,6,104.9066,20.86375
"3112.7.6","New York","Rockland","36087",2014,7,173.8903,23.20094
"3112.7.7","New York","Rockland","36087",2014,8,39.77406,21.39328
"3112.7.8","New York","Rockland","36087",2014,9,31.41281,18.87469
"3112.7.9","New York","Rockland","36087",2014,10,122.7084,13.47344
"3112.7.10","New York","Rockland","36087",2014,11,107.6697,4.742187
"3112.7.11","New York","Rockland","36087",2014,12,112.2878,2.651719
"3112.8","New York","Rockland","36087",2015,1,109.0203,-3.893906
"3112.8.1","New York","Rockland","36087",2015,2,51.42219,-7.617969
"3112.8.2","New York","Rockland","36087",2015,3,104.9687,0.5935937
"3112.8.3","New York","Rockland","36087",2015,4,68.80719,10.02906
"3112.8.4","New York","Rockland","36087",2015,5,40.15313,18.29303
"3112.8.5","New York","Rockland","36087",2015,6,170.2822,20.14556
"3112.8.6","New York","Rockland","36087",2015,7,101.9044,23.60675
"3112.8.7","New York","Rockland","36087",2015,8,48.66688,23.44978
"3112.8.8","New York","Rockland","36087",2015,9,106.4984,21.13644
"3112.8.9","New York","Rockland","36087",2015,10,107.8556,11.898
"3112.8.10","New York","Rockland","36087",2015,11,60.70875,9.002657
"3112.8.11","New York","Rockland","36087",2015,12,123.172,7.322313
"3112.9","New York","Rockland","36087",2016,1,78.53688,-1.208188
"3112.9.1","New York","Rockland","36087",2016,2,133.5119,1.001531
"3112.9.2","New York","Rockland","36087",2016,3,32.23437,7.427407
"3112.9.3","New York","Rockland","36087",2016,4,59.11831,9.927344
"3112.9.4","New York","Rockland","36087",2016,5,88.78344,15.47128
"3112.9.5","New York","Rockland","36087",2016,6,51.03319,20.90322
"3112.9.6","New York","Rockland","36087",2016,7,132.3854,24.48838
"3112.9.7","New York","Rockland","36087",2016,8,122.7595,24.22153
"3112.9.8","New York","Rockland","36087",2016,9,27.996,20.31253
"3112.9.9","New York","Rockland","36087",2016,10,91.89903,12.88444
"3112.9.10","New York","Rockland","36087",2016,11,105.7579,7.600063
"3112.9.11","New York","Rockland","36087",2016,12,93.86375,1.365344
"3112.10","New York","Rockland","36087",2017,1,109.0101,1.272281
"3112.10.1","New York","Rockland","36087",2017,2,74.655,2.669938
"3112.10.2","New York","Rockland","36087",2017,3,104.1971,2.02375
"3112.10.3","New York","Rockland","36087",2017,4,121.7141,12.28691
"3112.10.4","New York","Rockland","36087",2017,5,142.2407,14.68613
"3112.10.5","New York","Rockland","36087",2017,6,75.61175,20.44819
"3112.10.6","New York","Rockland","36087",2017,7,156.6677,23.24081
"3112.10.7","New York","Rockland","36087",2017,8,74.83525,21.65091
"3112.10.8","New York","Rockland","36087",2017,9,63.92087,19.74472
"3112.10.9","New York","Rockland","36087",2017,10,129.0734,15.70278
"3112.10.10","New York","Rockland","36087",2017,11,26.59744,5.827657
"3112.10.11","New York","Rockland","36087",2017,12,45.71403,-0.5003125
"3112.11","New York","Rockland","36087",2018,1,90.03834,-3.307219
"3112.11.1","New York","Rockland","36087",2018,2,142.4867,2.249719
"3112.11.2","New York","Rockland","36087",2018,3,126.1599,2.801063
"3112.11.3","New York","Rockland","36087",2018,4,145.3338,7.671032
"3112.11.4","New York","Rockland","36087",2018,5,97.18925,17.82475
"3112.11.5","New York","Rockland","36087",2018,6,83.04294,20.33519
"3112.11.6","New York","Rockland","36087",2018,7,172.3935,23.99541
"3112.11.7","New York","Rockland","36087",2018,8,212.8063,24.34913
"3112.11.8","New York","Rockland","36087",2018,9,164.7046,19.89547
"3112.11.9","New York","Rockland","36087",2018,10,119.0777,12.29675
"3112.11.10","New York","Rockland","36087",2018,11,246.8578,4.784375
"3112.11.11","New York","Rockland","36087",2018,12,161.7595,2.006969
"3136","New York","Westchester","36119",2007,1,91.0709,1.365962
"3136.12","New York","Westchester","36119",2007,2,49.45269,-3.885577
"3136.13","New York","Westchester","36119",2007,3,138.0669,3.497692
"3136.14","New York","Westchester","36119",2007,4,269.8549,8.906603
"3136.15","New York","Westchester","36119",2007,5,39.99359,16.71571
"3136.16","New York","Westchester","36119",2007,6,104.7233,20.77699
"3136.17","New York","Westchester","36119",2007,7,124.1876,22.46327
"3136.18","New York","Westchester","36119",2007,8,105.0904,22.4659
"3136.19","New York","Westchester","36119",2007,9,35.14,19.72173
"3136.20","New York","Westchester","36119",2007,10,136.4426,15.94538
"3136.21","New York","Westchester","36119",2007,11,77.33718,5.812308
"3136.22","New York","Westchester","36119",2007,12,144.0219,1.100577
"3136.1","New York","Westchester","36119",2008,1,59.11423,0.5334615
"3136.1.1","New York","Westchester","36119",2008,2,172.5273,0.4870513
"3136.1.2","New York","Westchester","36119",2008,3,123.7186,3.938654
"3136.1.3","New York","Westchester","36119",2008,4,76.50641,11.24013
"3136.1.4","New York","Westchester","36119",2008,5,93.0959,14.11718
"3136.1.5","New York","Westchester","36119",2008,6,118.8,21.9525
"3136.1.6","New York","Westchester","36119",2008,7,138.2267,24.32487
"3136.1.7","New York","Westchester","36119",2008,8,89.6691,21.41763
"3136.1.8","New York","Westchester","36119",2008,9,196.6464,19.15141
"3136.1.9","New York","Westchester","36119",2008,10,80.14231,11.46071
"3136.1.10","New York","Westchester","36119",2008,11,72.70218,6.116154
"3136.1.11","New York","Westchester","36119",2008,12,168.2983,1.516282
"3136.2","New York","Westchester","36119",2009,1,70.49756,-4.385256
"3136.2.1","New York","Westchester","36119",2009,2,23.81154,0.5146795
"3136.2.2","New York","Westchester","36119",2009,3,46.80846,3.989231
"3136.2.3","New York","Westchester","36119",2009,4,86.02538,11.02782
"3136.2.4","New York","Westchester","36119",2009,5,97.7291,15.59154
"3136.2.5","New York","Westchester","36119",2009,6,205.9622,18.99936
"3136.2.6","New York","Westchester","36119",2009,7,131.5769,21.50904
"3136.2.7","New York","Westchester","36119",2009,8,153.4828,23.38763
"3136.2.8","New York","Westchester","36119",2009,9,48.54744,17.63564
"3136.2.9","New York","Westchester","36119",2009,10,139.0918,11.26019
"3136.2.10","New York","Westchester","36119",2009,11,36.25423,9.423462
"3136.2.11","New York","Westchester","36119",2009,12,163.9919,0.6403205
"3136.3","New York","Westchester","36119",2010,1,63.60051,-1.499359
"3136.3.1","New York","Westchester","36119",2010,2,136.7646,-0.6372436
"3136.3.2","New York","Westchester","36119",2010,3,230.1414,7.280833
"3136.3.3","New York","Westchester","36119",2010,4,56.92974,12.7134
"3136.3.4","New York","Westchester","36119",2010,5,66.62641,17.48173
"3136.3.5","New York","Westchester","36119",2010,6,65.35154,22.03692
"3136.3.6","New York","Westchester","36119",2010,7,82.81603,25.39481
"3136.3.7","New York","Westchester","36119",2010,8,114.5167,23.21923
"3136.3.8","New York","Westchester","36119",2010,9,75.60064,20.0516
"3136.3.9","New York","Westchester","36119",2010,10,143.2636,13.11962
"3136.3.10","New York","Westchester","36119",2010,11,60.90692,7.1475
"3136.3.11","New York","Westchester","36119",2010,12,113.6718,-0.9410897
"3136.4","New York","Westchester","36119",2011,1,95.11359,-3.355769
"3136.4.1","New York","Westchester","36119",2011,2,90.52859,-0.4170513
"3136.4.2","New York","Westchester","36119",2011,3,186.2601,4.314295
"3136.4.3","New York","Westchester","36119",2011,4,156.7783,10.83673
"3136.4.4","New York","Westchester","36119",2011,5,135.4506,16.65737
"3136.4.5","New York","Westchester","36119",2011,6,121.4524,21.01981
"3136.4.6","New York","Westchester","36119",2011,7,69.29179,24.83615
"3136.4.7","New York","Westchester","36119",2011,8,377.2269,22.67532
"3136.4.8","New York","Westchester","36119",2011,9,204.7242,20.02269
"3136.4.9","New York","Westchester","36119",2011,10,139.0978,13.12769
"3136.4.10","New York","Westchester","36119",2011,11,78.46859,9.159808
"3136.4.11","New York","Westchester","36119",2011,12,109.4717,4.012244
"3136.5","New York","Westchester","36119",2012,1,68.95103,1.072372
"3136.5.1","New York","Westchester","36119",2012,2,31.75859,3.304231
"3136.5.2","New York","Westchester","36119",2012,3,28.24962,9.117436
"3136.5.3","New York","Westchester","36119",2012,4,72.92141,11.04397
"3136.5.4","New York","Westchester","36119",2012,5,143.5982,17.53045
"3136.5.5","New York","Westchester","36119",2012,6,103.1605,20.45968
"3136.5.6","New York","Westchester","36119",2012,7,119.68,24.94705
"3136.5.7","New York","Westchester","36119",2012,8,93.10282,23.54122
"3136.5.8","New York","Westchester","36119",2012,9,134.9169,19.05494
"3136.5.9","New York","Westchester","36119",2012,10,107.3851,13.56288
"3136.5.10","New York","Westchester","36119",2012,11,29.00782,5.364551
"3136.5.11","New York","Westchester","36119",2012,12,127.2659,3.646987
"3136.6","New York","Westchester","36119",2013,1,65.66667,-0.2572436
"3136.6.1","New York","Westchester","36119",2013,2,80.43987,-0.5026282
"3136.6.2","New York","Westchester","36119",2013,3,66.53487,3.195321
"3136.6.3","New York","Westchester","36119",2013,4,39.62564,9.991218
"3136.6.4","New York","Westchester","36119",2013,5,146,15.65756
"3136.6.5","New York","Westchester","36119",2013,6,216.7106,21.20853
"3136.6.6","New York","Westchester","36119",2013,7,87.60423,25.33212
"3136.6.7","New York","Westchester","36119",2013,8,80.85872,21.67019
"3136.6.8","New York","Westchester","36119",2013,9,83.59449,17.87038
"3136.6.9","New York","Westchester","36119",2013,10,15.22321,13.82115
"3136.6.10","New York","Westchester","36119",2013,11,102.7358,5.992372
"3136.6.11","New York","Westchester","36119",2013,12,98.15564,1.142372
"3136.7","New York","Westchester","36119",2014,1,76.53231,-3.985
"3136.7.1","New York","Westchester","36119",2014,2,114.8859,-2.344679
"3136.7.2","New York","Westchester","36119",2014,3,84.84038,0.4563462
"3136.7.3","New York","Westchester","36119",2014,4,82.89603,9.665769
"3136.7.4","New York","Westchester","36119",2014,5,155.8828,16.12718
"3136.7.5","New York","Westchester","36119",2014,6,84.34551,20.67583
"3136.7.6","New York","Westchester","36119",2014,7,143.2292,23.06872
"3136.7.7","New York","Westchester","36119",2014,8,47.42769,21.4041
"3136.7.8","New York","Westchester","36119",2014,9,35.2491,18.99692
"3136.7.9","New York","Westchester","36119",2014,10,108.1532,13.62974
"3136.7.10","New York","Westchester","36119",2014,11,107.875,5.054808
"3136.7.11","New York","Westchester","36119",2014,12,136.3423,2.961923
"3136.8","New York","Westchester","36119",2015,1,112.295,-3.563013
"3136.8.1","New York","Westchester","36119",2015,2,47.01051,-7.551538
"3136.8.2","New York","Westchester","36119",2015,3,103.7912,0.6104487
"3136.8.3","New York","Westchester","36119",2015,4,61.10551,9.834487
"3136.8.4","New York","Westchester","36119",2015,5,35.33949,18.0256
"3136.8.5","New York","Westchester","36119",2015,6,158.6156,19.99391
"3136.8.6","New York","Westchester","36119",2015,7,101.2615,23.60587
"3136.8.7","New York","Westchester","36119",2015,8,44.47282,23.58866
"3136.8.8","New York","Westchester","36119",2015,9,88.62974,21.15395
"3136.8.9","New York","Westchester","36119",2015,10,94.43,12.07177
"3136.8.10","New York","Westchester","36119",2015,11,58.06038,9.190103
"3136.8.11","New York","Westchester","36119",2015,12,108.0649,7.653513
"3136.9","New York","Westchester","36119",2016,1,75.86013,-0.7141923
"3136.9.1","New York","Westchester","36119",2016,2,124.3896,1.255013
"3136.9.2","New York","Westchester","36119",2016,3,35.91923,7.484385
"3136.9.3","New York","Westchester","36119",2016,4,69.01229,9.763616
"3136.9.4","New York","Westchester","36119",2016,5,91.49168,15.71696
"3136.9.5","New York","Westchester","36119",2016,6,50.93155,20.96335
"3136.9.6","New York","Westchester","36119",2016,7,121.8184,24.58528
"3136.9.7","New York","Westchester","36119",2016,8,82.36528,24.30664
"3136.9.8","New York","Westchester","36119",2016,9,46.32926,20.43122
"3136.9.9","New York","Westchester","36119",2016,10,95.62964,13.08962
"3136.9.10","New York","Westchester","36119",2016,11,97.92391,7.684539
"3136.9.11","New York","Westchester","36119",2016,12,97.45633,1.656423
"3136.10","New York","Westchester","36119",2017,1,94.8449,1.566167
"3136.10.1","New York","Westchester","36119",2017,2,63.34624,2.748372
"3136.10.2","New York","Westchester","36119",2017,3,98.73779,2.0995
"3136.10.3","New York","Westchester","36119",2017,4,116.0426,12.16946
"3136.10.4","New York","Westchester","36119",2017,5,148.2883,14.78719
"3136.10.5","New York","Westchester","36119",2017,6,79.82496,20.42786
"3136.10.6","New York","Westchester","36119",2017,7,130.0349,23.17842
"3136.10.7","New York","Westchester","36119",2017,8,74.79345,21.80059
"3136.10.8","New York","Westchester","36119",2017,9,58.31244,19.90722
"3136.10.9","New York","Westchester","36119",2017,10,123.6002,16.05401
"3136.10.10","New York","Westchester","36119",2017,11,34.19814,6.1865
"3136.10.11","New York","Westchester","36119",2017,12,49.75899,-0.1090128
"3136.11","New York","Westchester","36119",2018,1,80.78733,-2.982282
"3136.11.1","New York","Westchester","36119",2018,2,151.7411,2.600795
"3136.11.2","New York","Westchester","36119",2018,3,117.0283,2.982436
"3136.11.3","New York","Westchester","36119",2018,4,125.7412,7.579218
"3136.11.4","New York","Westchester","36119",2018,5,85.43722,17.77953
"3136.11.5","New York","Westchester","36119",2018,6,102.7771,20.23801
"3136.11.6","New York","Westchester","36119",2018,7,151.3505,24.10344
"3136.11.7","New York","Westchester","36119",2018,8,234.2129,24.43003
"3136.11.8","New York","Westchester","36119",2018,9,181.7425,20.13459
"3136.11.9","New York","Westchester","36119",2018,10,132.7224,12.55178
"3136.11.10","New York","Westchester","36119",2018,11,197.3648,4.997667
"3136.11.11","New York","Westchester","36119",2018,12,153.2261,2.204115
"3151","North Carolina","Forsyth","37067",2007,1,118.7308,5.939
"3151.12","North Carolina","Forsyth","37067",2007,2,59.41154,2.723538
"3151.13","North Carolina","Forsyth","37067",2007,3,105.2937,11.87823
"3151.14","North Carolina","Forsyth","37067",2007,4,96.67062,14.04554
"3151.15","North Carolina","Forsyth","37067",2007,5,24.79738,19.38062
"3151.16","North Carolina","Forsyth","37067",2007,6,142.2743,23.55885
"3151.17","North Carolina","Forsyth","37067",2007,7,95.60938,24.13831
"3151.18","North Carolina","Forsyth","37067",2007,8,28.64969,27.55931
"3151.19","North Carolina","Forsyth","37067",2007,9,43.23077,22.64215
"3151.20","North Carolina","Forsyth","37067",2007,10,134.5991,17.83354
"3151.21","North Carolina","Forsyth","37067",2007,11,26.23123,9.061769
"3151.22","North Carolina","Forsyth","37067",2007,12,102.5234,7.320769
"3151.1","North Carolina","Forsyth","37067",2008,1,29.08923,3.367923
"3151.1.1","North Carolina","Forsyth","37067",2008,2,88.26015,6.585
"3151.1.2","North Carolina","Forsyth","37067",2008,3,85.726,9.840231
"3151.1.3","North Carolina","Forsyth","37067",2008,4,136.1345,13.75123
"3151.1.4","North Carolina","Forsyth","37067",2008,5,88.11754,18.08869
"3151.1.5","North Carolina","Forsyth","37067",2008,6,61.1,25.14785
"3151.1.6","North Carolina","Forsyth","37067",2008,7,74.42523,24.89492
"3151.1.7","North Carolina","Forsyth","37067",2008,8,152.2971,23.71762
"3151.1.8","North Carolina","Forsyth","37067",2008,9,123.6183,20.97677
"3151.1.9","North Carolina","Forsyth","37067",2008,10,42.03415,13.57508
"3151.1.10","North Carolina","Forsyth","37067",2008,11,64.12662,7.479692
"3151.1.11","North Carolina","Forsyth","37067",2008,12,100.2685,5.895
"3151.2","North Carolina","Forsyth","37067",2009,1,75.15138,2.269231
"3151.2.1","North Carolina","Forsyth","37067",2009,2,36.49354,5.187769
"3151.2.2","North Carolina","Forsyth","37067",2009,3,126.7743,8.599
"3151.2.3","North Carolina","Forsyth","37067",2009,4,84.57769,14.57977
"3151.2.4","North Carolina","Forsyth","37067",2009,5,122.0211,19.029
"3151.2.5","North Carolina","Forsyth","37067",2009,6,150.4805,23.68692
"3151.2.6","North Carolina","Forsyth","37067",2009,7,63.92938,23.83969
"3151.2.7","North Carolina","Forsyth","37067",2009,8,95.30215,25.27946
"3151.2.8","North Carolina","Forsyth","37067",2009,9,70.65477,20.556
"3151.2.9","North Carolina","Forsyth","37067",2009,10,72.69938,13.83315
"3151.2.10","North Carolina","Forsyth","37067",2009,11,192.2251,10.70854
"3151.2.11","North Carolina","Forsyth","37067",2009,12,147.798,3.127
"3151.3","North Carolina","Forsyth","37067",2010,1,144.8032,1.520615
"3151.3.1","North Carolina","Forsyth","37067",2010,2,91.26338,1.622
"3151.3.2","North Carolina","Forsyth","37067",2010,3,114.8468,9.263692
"3151.3.3","North Carolina","Forsyth","37067",2010,4,54.06846,16.13131
"3151.3.4","North Carolina","Forsyth","37067",2010,5,114.7848,20.51908
"3151.3.5","North Carolina","Forsyth","37067",2010,6,93.46123,25.69738
"3151.3.6","North Carolina","Forsyth","37067",2010,7,131.9285,26.278
"3151.3.7","North Carolina","Forsyth","37067",2010,8,129.066,25.46523
"3151.3.8","North Carolina","Forsyth","37067",2010,9,128.9606,22.57792
"3151.3.9","North Carolina","Forsyth","37067",2010,10,122.4129,15.67854
"3151.3.10","North Carolina","Forsyth","37067",2010,11,33.92462,8.991077
"3151.3.11","North Carolina","Forsyth","37067",2010,12,68.13354,0.3846154
"3151.4","North Carolina","Forsyth","37067",2011,1,32.45477,1.358308
"3151.4.1","North Carolina","Forsyth","37067",2011,2,42.52154,6.217154
"3151.4.2","North Carolina","Forsyth","37067",2011,3,144.4268,9.735539
"3151.4.3","North Carolina","Forsyth","37067",2011,4,86.91954,15.93208
"3151.4.4","North Carolina","Forsyth","37067",2011,5,113.2702,19.197
"3151.4.5","North Carolina","Forsyth","37067",2011,6,85.25215,24.88185
"3151.4.6","North Carolina","Forsyth","37067",2011,7,106.0398,26.41908
"3151.4.7","North Carolina","Forsyth","37067",2011,8,79.886,25.21085
"3151.4.8","North Carolina","Forsyth","37067",2011,9,160.908,20.98938
"3151.4.9","North Carolina","Forsyth","37067",2011,10,86.64077,13.90038
"3151.4.10","North Carolina","Forsyth","37067",2011,11,131.4032,10.50415
"3151.4.11","North Carolina","Forsyth","37067",2011,12,83.53831,7.465692
"3151.5","North Carolina","Forsyth","37067",2012,1,48.27938,5.340538
"3151.5.1","North Carolina","Forsyth","37067",2012,2,51.07154,6.687615
"3151.5.2","North Carolina","Forsyth","37067",2012,3,94.02446,14.34708
"3151.5.3","North Carolina","Forsyth","37067",2012,4,75.94262,14.69146
"3151.5.4","North Carolina","Forsyth","37067",2012,5,181.5997,20.80177
"3151.5.5","North Carolina","Forsyth","37067",2012,6,68.50677,22.51831
"3151.5.6","North Carolina","Forsyth","37067",2012,7,80.71815,26.80992
"3151.5.7","North Carolina","Forsyth","37067",2012,8,177.1354,24.18662
"3151.5.8","North Carolina","Forsyth","37067",2012,9,125.5752,20.70323
"3151.5.9","North Carolina","Forsyth","37067",2012,10,57.45585,14.442
"3151.5.10","North Carolina","Forsyth","37067",2012,11,6.283846,7.282308
"3151.5.11","North Carolina","Forsyth","37067",2012,12,84.628,7.477308
"3151.6","North Carolina","Forsyth","37067",2013,1,158.6263,5.375077
"3151.6.1","North Carolina","Forsyth","37067",2013,2,92.36108,4.175308
"3151.6.2","North Carolina","Forsyth","37067",2013,3,65.70246,6.042846
"3151.6.3","North Carolina","Forsyth","37067",2013,4,109.23,14.68631
"3151.6.4","North Carolina","Forsyth","37067",2013,5,89.62723,18.03092
"3151.6.5","North Carolina","Forsyth","37067",2013,6,154.6772,23.42554
"3151.6.6","North Carolina","Forsyth","37067",2013,7,171.5377,24.84977
"3151.6.7","North Carolina","Forsyth","37067",2013,8,125.7572,23.17585
"3151.6.8","North Carolina","Forsyth","37067",2013,9,68.72077,20.57523
"3151.6.9","North Carolina","Forsyth","37067",2013,10,25.69985,15.536
"3151.6.10","North Carolina","Forsyth","37067",2013,11,90.25677,7.555615
"3151.6.11","North Carolina","Forsyth","37067",2013,12,141.2929,6.155154
"3151.7","North Carolina","Forsyth","37067",2014,1,95.35677,0.1816923
"3151.7.1","North Carolina","Forsyth","37067",2014,2,82.09123,5.303923
"3151.7.2","North Carolina","Forsyth","37067",2014,3,107.7465,6.537077
"3151.7.3","North Carolina","Forsyth","37067",2014,4,126.6082,14.49123
"3151.7.4","North Carolina","Forsyth","37067",2014,5,89.75723,20.01969
"3151.7.5","North Carolina","Forsyth","37067",2014,6,79.10077,23.86954
"3151.7.6","North Carolina","Forsyth","37067",2014,7,52.48615,24.33131
"3151.7.7","North Carolina","Forsyth","37067",2014,8,102.7298,23.10246
"3151.7.8","North Carolina","Forsyth","37067",2014,9,53.49262,21.16531
"3151.7.9","North Carolina","Forsyth","37067",2014,10,59.40708,15.73877
"3151.7.10","North Carolina","Forsyth","37067",2014,11,105.9152,6.634
"3151.7.11","North Carolina","Forsyth","37067",2014,12,60.10123,6.168769
"3151.8","North Carolina","Forsyth","37067",2015,1,53.67754,2.944308
"3151.8.1","North Carolina","Forsyth","37067",2015,2,71.74277,0.6212308
"3151.8.2","North Carolina","Forsyth","37067",2015,3,65.22831,9.605154
"3151.8.3","North Carolina","Forsyth","37067",2015,4,88.25938,15.01915
"3151.8.4","North Carolina","Forsyth","37067",2015,5,40.80231,20.59662
"3151.8.5","North Carolina","Forsyth","37067",2015,6,82.78277,25.094
"3151.8.6","North Carolina","Forsyth","37067",2015,7,117.926,25.78774
"3151.8.7","North Carolina","Forsyth","37067",2015,8,142.7051,24.40488
"3151.8.8","North Carolina","Forsyth","37067",2015,9,140.3751,21.43083
"3151.8.9","North Carolina","Forsyth","37067",2015,10,108.8272,14.87711
"3151.8.10","North Carolina","Forsyth","37067",2015,11,159.0826,11.64572
"3151.8.11","North Carolina","Forsyth","37067",2015,12,193.1309,10.95326
